DescriptorId,Modules/collectionelement/0,Modules/collectionelement/1,Modules/collectionelement/2,Modules/collectionelement/3,Modules/collectionelement/4,Modules/collectionelement/5,Modules/collectionelement/6,Modules/collectionelement/7,Modules/collectionelement/8,Modules/collectionelement/9,Modules/collectionelement/10,Modules/collectionelement/11,Modules/collectionelement/12,Modules/collectionelement/13,Modules/collectionelement/14,Modules/collectionelement/15,Modules/collectionelement/16,Modules/collectionelement/17,Modules/collectionelement/18,Modules/collectionelement/19,Modules/collectionelement/20,Modules/collectionelement/21,Modules/collectionelement/22,_ShortDatabaseName,ClassNameForDebug,StickToGround,HitRollSizeModifier,NameInMenuToken,Category,TypeForAcknow,MotherCountry,MaxPacks,Factory,ProductionPrice/collectionelement/0,ProductionPrice/collectionelement/1,ProductionPrice/collectionelement/2,ProductionPrice/collectionelement/3,ProductionPrice/collectionelement/4,MaxDeployableAmount/collectionelement/0,MaxDeployableAmount/collectionelement/1,MaxDeployableAmount/collectionelement/2,MaxDeployableAmount/collectionelement/3,MaxDeployableAmount/collectionelement/4,ShowInMenu/collectionelement/0,ShowInMenu/collectionelement/1,ShowInMenu/collectionelement/2,ShowInMenu/collectionelement/3,ShowInMenu/collectionelement/4,TextureForInterface,TextureMotherCountryForInterface,UnitTypeTokens/collectionelement/0,UnitTypeTokens/collectionelement/1,UnitTypeTokens/collectionelement/2,UnitTypeTokens/collectionelement/3,UnitTypeTokens/collectionelement/4,UnitTypeTokens/collectionelement/5,Nationalite,Key,WorldIndex,UnitMovingType,_id,ProductionPrice,MaxDeployableAmount,ShowInMenu,UnitTypeTokens
00000000-0000-0000-0300-000065050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64133 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21390 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KM113A1_106mm_ROK,Company_KM113A1_106mm_ROK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,50110,,,,
00000000-0000-0000-0300-000066050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64142 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 20927 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KM113A1_ITOW_ROK,Company_KM113A1_ITOW_ROK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,50114,,,,
00000000-0000-0000-0300-000067050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: TransporterCompany : 83 : 59376 (False) - TModuleSelector,Map: Label : 83 : 64150 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59378 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21142 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_KM113A1_ROK,Company_KM113A1_ROK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,50118,,,,
00000000-0000-0000-0300-000068050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64158 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 20927 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KM113A1_TOW_ROK,Company_KM113A1_TOW_ROK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,50122,,,,
00000000-0000-0000-0300-000069050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64166 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 23549 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KM132_ROK,Company_KM132_ROK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,50126,,,,
00000000-0000-0000-0300-00006a050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64174 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 20909 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KM163_ROK,Company_KM163_ROK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,50130,,,,
00000000-0000-0000-0300-00006b050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64182 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59614 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21281 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KM250_cargo_ROK,Company_KM250_cargo_ROK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50134,,,,
00000000-0000-0000-0300-00006c050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: TransporterCompany : 83 : 59376 (False) - TModuleSelector,Map: Label : 83 : 64189 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59982 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21571 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_KM250_truck_ROK,Company_KM250_truck_ROK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,50137,,,,
00000000-0000-0000-0300-00006d050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64196 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21650 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KM809_ROK,Company_KM809_ROK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50140,,,,
00000000-0000-0000-0300-00006e050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: TransporterCompany : 83 : 59376 (False) - TModuleSelector,Map: Label : 83 : 64205 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59378 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21142 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_KM900_ROK,Company_KM900_ROK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,50144,,,,
00000000-0000-0000-0300-00006f050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: TransporterCompany : 83 : 59376 (False) - TModuleSelector,Map: Label : 83 : 64213 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59378 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21142 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_KM900_reco_ROK,Company_KM900_reco_ROK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,50148,,,,
00000000-0007-0000-0300-00000e040000,Map: UnitListCompany : 156 : 59731 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64221 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59733 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21400 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KOT_BRDM2U,Company_KOT_BRDM2U,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,50152,,,,
00000000-0000-0000-0300-000070050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64228 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21228 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KPZ70,Company_KPZ70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50155,,,,
00000000-0000-0000-0300-000071050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64244 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21122 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KPZ_T55,Company_KPZ_T55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50161,,,,
00000000-0000-0000-0300-000072050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64253 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21131 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KPZ_T55AM,Company_KPZ_T55AM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50165,,,,
00000000-0000-0000-0300-000073050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64264 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21131 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KPz_M48A2G,Company_KPz_M48A2G,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50171,,,,
00000000-0000-0000-0300-000074050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64274 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21131 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_KPz_M48A2G2,Company_KPz_M48A2G2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50176,,,,
00000000-0007-0000-0300-00000f040000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64284 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: LinkToDistrict : 184 : 59208 (False) - TLinkToDistrictModuleDescriptor,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59221 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21027 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_Kaartinjaakari,Company_Kaartinjaakari,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50181,,,,
00000000-0000-0000-0300-000075050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64292 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 20909 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_Kamaz_ZU_32_2,Company_Kamaz_ZU_32_2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50187,,,,
00000000-0001-0000-0300-0000f2030000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64300 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: LinkToDistrict : 184 : 59208 (False) - TLinkToDistrictModuleDescriptor,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59221 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21342 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_Kampfschwimmer,Company_Kampfschwimmer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50191,,,,
00000000-0000-0000-0300-000076050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64308 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 20927 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_Kanonjagdpanzer,Company_Kanonjagdpanzer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50197,,,,
00000000-0005-0000-0300-000001040000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64318 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 20879 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_Kardom,Company_Kardom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50202,,,,
00000000-0000-0000-0300-000077050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64327 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 20879 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_Koksan_NK,Company_Koksan_NK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50206,,,,
00000000-0000-0000-0300-000078050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64337 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59614 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 23164 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_Kolos,Company_Kolos,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,50211,,,,
00000000-0007-0000-0300-000010040000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64344 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: LinkToDistrict : 184 : 59208 (False) - TLinkToDistrictModuleDescriptor,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59209 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 24565 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_Komandno_odeljenje,Company_Komandno_odeljenje,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50214,,,,
00000000-0000-0000-0300-000079050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64351 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: LinkToDistrict : 184 : 59208 (False) - TLinkToDistrictModuleDescriptor,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59221 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21373 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_Komandosi,Company_Komandosi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50220,,,,
00000000-0007-0000-0300-000011040000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64359 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: LinkToDistrict : 184 : 59208 (False) - TLinkToDistrictModuleDescriptor,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59209 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 24565 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_Komentojoukkue,Company_Komentojoukkue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50226,,,,
00000000-0000-0000-0300-00007a050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64366 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: LinkToDistrict : 184 : 59208 (False) - TLinkToDistrictModuleDescriptor,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59221 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21019 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_Kommando_Aufklarer,Company_Kommando_Aufklarer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50232,,,,
00000000-0001-0000-0300-0000f3030000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64374 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: LinkToDistrict : 184 : 59208 (False) - TLinkToDistrictModuleDescriptor,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59221 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21325 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_KonkursM_cz,Company_KonkursM_cz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50238,,,,
00000000-0001-0000-0300-0000f4030000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64381 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: LinkToDistrict : 184 : 59208 (False) - TLinkToDistrictModuleDescriptor,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59221 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21325 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_Konkurs_POL,Company_Konkurs_POL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50244,,,,
00000000-0000-0000-0300-00007b050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64388 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: LinkToDistrict : 184 : 59208 (False) - TLinkToDistrictModuleDescriptor,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59221 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21325 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_Konkurs_cz,Company_Konkurs_cz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50250,,,,
00000000-0004-0000-0300-0000f7030000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64395 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: LinkToDistrict : 184 : 59208 (False) - TLinkToDistrictModuleDescriptor,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59221 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21373 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_Korps_Mariniers_95_NL,Company_Korps_Mariniers_95_NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50256,,,,
00000000-0004-0000-0300-0000f8030000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64403 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: LinkToDistrict : 184 : 59208 (False) - TLinkToDistrictModuleDescriptor,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 59221 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21373 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,Descriptor_Company_Korps_Mariniers_NL,Company_Korps_Mariniers_NL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,50262,,,,
00000000-0000-0000-0300-00007c050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64411 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21131 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_Kpz_T55A,Company_Kpz_T55A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50268,,,,
00000000-0000-0000-0300-00007d050000,Map: UnitListCompany : 156 : 58979 (False) - TUnitListCompanyModuleDescriptor,Map: Label : 83 : 64421 (False) - TModuleSelector,Map: TargetManager : 83 : 58981 (False) - TModuleSelector,Map: StateEngine : 83 : 58982 (False) - TModuleSelector,Map: ModernWarfareOrderable : 83 : 58983 (False) - TModuleSelector,Map: GroupableUnit : 83 : 58984 (False) - TModuleSelector,Map: IAStratModule : 83 : 21131 (False) - TModuleSelector,Map: Selection : 83 : 20882 (False) - TModuleSelector,,,,,,,,,,,,,,,,Descriptor_Company_Kpz_T55AM1B,Company_Kpz_T55AM1B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,50273,,,,
