DescriptorId,Modules/collectionelement/0,Modules/collectionelement/1,Modules/collectionelement/2,Modules/collectionelement/3,Modules/collectionelement/4,Modules/collectionelement/5,Modules/collectionelement/6,Modules/collectionelement/7,Modules/collectionelement/8,Modules/collectionelement/9,Modules/collectionelement/10,Modules/collectionelement/11,Modules/collectionelement/12,Modules/collectionelement/13,Modules/collectionelement/14,Modules/collectionelement/15,Modules/collectionelement/16,Modules/collectionelement/17,Modules/collectionelement/18,Modules/collectionelement/19,Modules/collectionelement/20,Modules/collectionelement/21,Modules/collectionelement/22,Modules/collectionelement/23,Modules/collectionelement/24,_ShortDatabaseName,ClassNameForDebug,StickToGround,ManageUnitOrientation,HitRollSizeModifier,DeathExplosionAmmo,IconeType,PositionInMenu,NameInMenuToken,AliasName,Category,AcknowUnitType,TypeForAcknow,Nationalite,MotherCountry,ProductionYear,MaxPacks,Factory,ProductionPrice/collectionelement/0,ProductionPrice/collectionelement/1,ProductionPrice/collectionelement/2,ProductionPrice/collectionelement/3,ProductionPrice/collectionelement/4,MaxDeployableAmount/collectionelement/0,MaxDeployableAmount/collectionelement/1,MaxDeployableAmount/collectionelement/2,MaxDeployableAmount/collectionelement/3,MaxDeployableAmount/collectionelement/4,ShowInMenu/collectionelement/0,ShowInMenu/collectionelement/1,ShowInMenu/collectionelement/2,ShowInMenu/collectionelement/3,ShowInMenu/collectionelement/4,ProductionTime,CoutEtoile,TextureForInterface,TextureTransportForInterface,TextureMotherCountryForInterface,UnitTypeTokens/collectionelement/0,UnitTypeTokens/collectionelement/1,UnitMovingType,VitesseCombat,UpgradeRequire,IsPrototype,HitRollECMModifier,Key,_id,Modules/collectionelement/25,Modules/collectionelement/26,UnitTypeTokens/collectionelement/2,UnitTypeTokens/collectionelement/3,UnitTypeTokens/collectionelement/4,UnitTypeTokens/collectionelement/5,UnitTypeTokens,Modules/collectionelement/27,ProductionPrice
00000000-0000-0000-0000-00000f040000,Map: TypeUnit : 83 : 21218 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21125 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 21219 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 21220 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 21221 (False) - TModuleSelector,Map: Damage : 83 : 21207 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 21117 (False) - TModuleSelector,Map: Fuel : 83 : 21208 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21129 (False) - TModuleSelector,Map: Scanner : 83 : 20896 (False) - TModuleSelector,Map: Transportable : 87 : 21209 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21131 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_AMX_30B_valorise,Unit_AMX_30B_valorise,True,True,,89 : 20901 (True) - TAmmunition,1,2,746CEE4C4088D702,AMX-30B,3,22,108,,FR,1971,2,9,35,45,45,45,45,0,20,16,0,0,True,True,True,True,True,10,2,78 : 21222 (True) - TUIResourceTexture,,Divers,5E767965E3000000,DAD77965E3000000,5,3120,81 : 18674 (True) - TUniteAuSolDescriptor,,,,18676,,,8BD43C9757360E00,5C76718B57360E00,,,,,
00000000-0000-0000-0000-000010040000,Map: TypeUnit : 83 : 21223 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21125 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 21224 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 21225 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 21226 (False) - TModuleSelector,Map: Damage : 83 : 21227 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 21216 (False) - TModuleSelector,Map: Fuel : 83 : 21208 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21183 (False) - TModuleSelector,Map: Scanner : 83 : 20925 (False) - TModuleSelector,Map: Transportable : 87 : 21209 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21228 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_AMX_30Brennus,Unit_AMX_30Brennus,True,True,,89 : 20883 (True) - TAmmunition,1,3,F3ACDE4C4088D702,AMX-30B2 BRENNUS,3,22,108,,FR,1991,2,9,65,55,55,55,55,0,12,8,0,0,True,True,True,True,True,10,1,78 : 21229 (True) - TUIResourceTexture,,Divers,5E767965E3000000,DAD77965E3000000,5,3640,81 : 18675 (True) - TUniteAuSolDescriptor,,,,18677,,,8BD43C9757360E00,5C76718B57360E00,,,,,
00000000-0000-0000-0000-000011040000,Map: TypeUnit : 83 : 21230 (False) - TModuleSelector,Map: Flags : 84 : 20887 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 20862 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 21231 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 21232 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 21233 (False) - TModuleSelector,Map: Damage : 83 : 21234 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 20907 (False) - TModuleSelector,Map: Fuel : 83 : 21208 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21067 (False) - TModuleSelector,Map: Scanner : 83 : 20896 (False) - TModuleSelector,Map: Transportable : 87 : 20897 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 20900 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_AMX_30_ROLAND,Unit_AMX_30_ROLAND,True,True,,89 : 20901 (True) - TAmmunition,3,9,0EB6581907000000,AMX-30 ROLAND,5,30,123,,FR,1977,2,13,45,50,50,50,50,0,8,6,0,0,True,True,True,True,True,10,1,78 : 21235 (True) - TUIResourceTexture,,Divers,DAD77965E3000000,8BD43C9757360E00,5,3120,81 : 18672 (True) - TUniteAuSolDescriptor,,,,18678,,,5C76718B57360E00,,,,,,
00000000-0000-0000-0000-000012040000,Map: TypeUnit : 83 : 21236 (False) - TModuleSelector,Map: Flags : 84 : 20887 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 20862 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 21237 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 21238 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 21239 (False) - TModuleSelector,Map: Damage : 83 : 21234 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 20907 (False) - TModuleSelector,Map: Fuel : 83 : 21208 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 20895 (False) - TModuleSelector,Map: Scanner : 83 : 20896 (False) - TModuleSelector,Map: Transportable : 87 : 20897 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 20900 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_AMX_30_ROLAND_2,Unit_AMX_30_ROLAND_2,True,True,,89 : 20883 (True) - TAmmunition,3,10,83832D56C6010000,AMX-30 ROLAND 3,5,30,123,,FR,1986,2,13,60,55,55,55,55,0,4,3,0,0,True,True,True,True,True,10,1,78 : 21240 (True) - TUIResourceTexture,,Divers,DAD77965E3000000,8BD43C9757360E00,5,3120,81 : 18678 (True) - TUniteAuSolDescriptor,,,,18679,,,5C76718B57360E00,,,,,,
00000000-0000-0000-0000-000013040000,Map: TypeUnit : 83 : 21241 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21125 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 21242 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 21243 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 21244 (False) - TModuleSelector,Map: Damage : 83 : 21245 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 21246 (False) - TModuleSelector,Map: Fuel : 83 : 21247 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21183 (False) - TModuleSelector,Map: Scanner : 83 : 20925 (False) - TModuleSelector,Map: Transportable : 87 : 21209 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21228 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_AMX_32,Unit_AMX_32,True,True,,89 : 20883 (True) - TAmmunition,1,4,03215E0B00000000,AMX-32,3,22,108,,FR,1979,1,9,70,55,55,55,55,0,10,7,0,0,True,True,True,True,True,10,4,78 : 21248 (True) - TUIResourceTexture,,Divers,8BD43C9757360E00,5C76718B57360E00,5,3380,,True,,,18680,,,,,,,,,
00000000-0000-0000-0000-000014040000,Map: TypeUnit : 83 : 21249 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21125 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 21250 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 21251 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 21252 (False) - TModuleSelector,Map: Damage : 83 : 21253 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 21216 (False) - TModuleSelector,Map: Fuel : 83 : 21254 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21183 (False) - TModuleSelector,Map: Scanner : 83 : 20925 (False) - TModuleSelector,Map: Transportable : 87 : 21209 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21228 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_AMX_40,Unit_AMX_40,True,True,,89 : 20883 (True) - TAmmunition,1,4,41215E0B00000000,AMX-40,3,22,108,,FR,1985,1,9,80,55,55,55,55,0,8,6,0,0,True,True,True,True,True,10,4,78 : 21255 (True) - TUIResourceTexture,,Divers,8BD43C9757360E00,5C76718B57360E00,5,3640,81 : 18680 (True) - TUniteAuSolDescriptor,True,,,18681,,,,,,,,,
00000000-0000-0000-0000-000015040000,Map: TypeUnit : 83 : 21256 (False) - TModuleSelector,Map: Flags : 84 : 20859 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 20862 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 21257 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 21258 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 21259 (False) - TModuleSelector,Map: Damage : 83 : 21260 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 21108 (False) - TModuleSelector,Map: Fuel : 83 : 21109 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 20874 (False) - TModuleSelector,Map: Scanner : 83 : 20875 (False) - TModuleSelector,Map: Transportable : 87 : 20935 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 20879 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_AMX_AuF1,Unit_AMX_AuF1,True,True,0.05,89 : 21005 (True) - TAmmunition,2,1,02A42FE2B5000000,AMX AuF1,3,32,119,,FR,1980,2,13,110,15,15,15,15,0,3,2,0,0,True,True,True,True,True,10,2,78 : 21261 (True) - TUIResourceTexture,,Divers,DAD77965E3000000,8BD43C9757360E00,5,3120,81 : 18665 (True) - TUniteAuSolDescriptor,,,,18682,,,5C76718B57360E00,,,,,,
00000000-0004-0000-0000-0000eb030000,Map: TypeUnit : 83 : 21262 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21134 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 21263 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 21264 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 21265 (False) - TModuleSelector,Map: Damage : 83 : 21116 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 21266 (False) - TModuleSelector,Map: Fuel : 83 : 21140 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21161 (False) - TModuleSelector,Map: Scanner : 83 : 20896 (False) - TModuleSelector,Map: Transportable : 87 : 20926 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 20927 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_AMX_PRAT_NL,Unit_AMX_PRAT_NL,True,True,,89 : 20901 (True) - TAmmunition,1,18,16E62D9C265E0B00,AMX-PRAT,1,23,101,,HOL,1974,2,8,25,15,15,15,15,0,16,12,0,0,True,True,True,True,True,10,2,78 : 21267 (True) - TUIResourceTexture,,UI,5E767965E3000000,DAD77965E3000000,5,3380,,,,,18683,,,8BD43C9757360E00,5C76718B57360E00,,,,,
00000000-0004-0000-0000-0000ec030000,Map: TypeUnit : 83 : 21268 (False) - TModuleSelector,Map: Flags : 84 : 20917 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21134 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 21269 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 21270 (False) - TApparenceModelModuleDescriptor,Map: WeaponManager : 83 : 21271 (False) - TModuleSelector,Map: Damage : 83 : 21138 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 21139 (False) - TModuleSelector,Map: Fuel : 83 : 21140 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 21129 (False) - TModuleSelector,Map: Scanner : 83 : 20896 (False) - TModuleSelector,Map: Transportable : 87 : 20926 (False) - TTransportableModuleDescriptor,Map: Transporter : 83 : 21141 (False) - TModuleSelector,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21142 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Descriptor_Unit_AMX_PRI_NL,Unit_AMX_PRI_NL,True,True,,89 : 20901 (True) - TAmmunition,1,15,1636719A782D0000,AMX-PRI,1,29,101,,HOL,1961,5,8,5,10,10,10,10,26,18,14,10,8,True,True,True,True,True,10,1,78 : 21272 (True) - TUIResourceTexture,,UI,DAD77965E3000000,8BD43C9757360E00,5,3380,,,,,18684,Map: Selection : 83 : 20882 (False) - TModuleSelector,,5C76718B57360E00,,,,,,
00000000-0004-0000-0000-0000ed030000,Map: TypeUnit : 83 : 21273 (False) - TModuleSelector,Map: Flags : 84 : 20887 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20888 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21096 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 21274 (False) - TModuleSelector,Map: CompanyUnit : 83 : 21275 (False) - TModuleSelector,Map: Visibility : 83 : 20867 (False) - TModuleSelector,Map: ApparenceModel : 86 : 21276 (False) - TApparenceModelModuleDescriptor,Map: Damage : 83 : 21116 (False) - TModuleSelector,Map: Halo : 83 : 20871 (True) - TModuleSelector,Map: MouvementHandler : 83 : 21277 (False) - TModuleSelector,Map: Supply : 83 : 21278 (False) - TModuleSelector,Map: Capturable : 83 : 21279 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 20874 (False) - TModuleSelector,Map: Scanner : 83 : 20875 (False) - TModuleSelector,Map: Transportable : 87 : 21280 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 20878 (False) - TModuleSelector,Map: IAStratModule : 83 : 21281 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,Descriptor_Unit_AMX_PRVR_NL,Unit_AMX_PRVR_NL,True,True,-0.05,89 : 20883 (True) - TAmmunition,1,5,16C6819C265E0B00,AMX-PRVR,2,23,16,,HOL,1961,3,3,10,65,65,65,65,0,14,0,0,0,True,True,True,True,True,10,3,78 : 21282 (True) - TUIResourceTexture,78 : 20885 (True) - TUIResourceTexture,UI,23B8605ED9380000,DAD77965E3000000,8,3380,,,,,18685,,,8BD43C9757360E00,5C76718B57360E00,,,,,
00000000-0000-0000-0000-000016040000,Map: TypeUnit : 83 : 21283 (False) - TModuleSelector,Map: Flags : 84 : 21009 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20992 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21010 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 21284 (False) - TModuleSelector,Map: Visibility : 83 : 20995 (False) - TModuleSelector,Map: WeaponManager : 83 : 21285 (False) - TModuleSelector,Map: Damage : 83 : 21024 (False) - TModuleSelector,Map: Halo : 83 : 20998 (True) - TModuleSelector,Map: GroupeCombat : 83 : 21286 (False) - TModuleSelector,Map: MouvementHandler : 83 : 21015 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 20924 (False) - TModuleSelector,Map: Scanner : 83 : 20925 (False) - TModuleSelector,Map: Transportable : 87 : 21287 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 21003 (False) - TModuleSelector,Map: IAStratModule : 83 : 21035 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,,Descriptor_Unit_ANZ_90_Commando,Unit_ANZ_90_Commando,True,,-0.15,89 : 20901 (True) - TAmmunition,1,96,A62CD34DA090D802,COMMANDOS 90,3,33,125,,ANZ,1990,3,6,20,10,10,10,10,0,0,12,8,0,True,True,True,True,True,10,1,78 : 21288 (True) - TUIResourceTexture,78 : 21289 (True) - TUIResourceTexture,Components,5E767965E3000000,0BB7685ED9380000,1,1950,,,,,18686,,,8BD43C9757360E00,5C76718B57360E00,,,,,
00000000-0000-0000-0000-000017040000,Map: TypeUnit : 83 : 21290 (False) - TModuleSelector,Map: Flags : 84 : 21009 (False) - TFlagsModuleDescriptor,Map: CriticModule : 83 : 20992 (False) - TModuleSelector,Map: TargetCoordinatorModule : 83 : 20861 (False) - TModuleSelector,Map: Position : 83 : 21010 (False) - TModuleSelector,Map: Inflammable : 83 : 20863 (False) - TModuleSelector,Map: LinkTeam : 85 : 20864 (False) - TLinkTeamModuleDescriptor,Map: Experience : 83 : 20865 (False) - TModuleSelector,Map: CompanyUnit : 83 : 21291 (False) - TModuleSelector,Map: Visibility : 83 : 20995 (False) - TModuleSelector,Map: WeaponManager : 83 : 21292 (False) - TModuleSelector,Map: Damage : 83 : 21024 (False) - TModuleSelector,Map: Halo : 83 : 20998 (True) - TModuleSelector,Map: GroupeCombat : 83 : 21293 (False) - TModuleSelector,Map: MouvementHandler : 83 : 21000 (False) - TModuleSelector,Map: ScannerConfiguration : 83 : 20924 (False) - TModuleSelector,Map: Scanner : 83 : 20925 (False) - TModuleSelector,Map: Transportable : 87 : 21294 (False) - TTransportableModuleDescriptor,Map: GhostManager : 83 : 20877 (False) - TModuleSelector,Map: Cadavre : 83 : 21003 (False) - TModuleSelector,Map: IAStratModule : 83 : 21035 (False) - TModuleSelector,Map: StateEngine : 83 : 20880 (False) - TModuleSelector,Map: Debug : 88 : 20881 (True) - TDebugModuleDescriptor,Map: Selection : 83 : 20882 (False) - TModuleSelector,,Descriptor_Unit_ANZ_90_Diggers,Unit_ANZ_90_Diggers,True,,-0.15,89 : 20901 (True) - TAmmunition,1,96,2ACBBA4EA090D802,DIGGERS 90,3,33,125,,ANZ,1990,3,6,15,10,10,10,10,0,20,16,0,0,True,True,True,True,True,10,1,78 : 21295 (True) - TUIResourceTexture,78 : 21296 (True) - TUIResourceTexture,Components,23B8605ED9380000,5E767965E3000000,1,1560,,,,,18687,,,DAD77965E3000000,8BD43C9757360E00,5C76718B57360E00,,,,
